Serial number,Time,Status,EacToday(kWh),EacTotal(kWh),Vpv1(V),Vpv2(V),Vpv3(V),Vpv4(V),Vpv5(V),Vpv6(V),Vpv7(V),Vpv8(V),Vpv9(V),Vpv10(V),Vpv11(V),Vpv12(V),Vpv13(V),Vpv14(V),Vpv15(V),Vpv16(V),Ipv1(A),Ipv2(A),Ipv3(A),Ipv4(A),Ipv5(A),Ipv6(A),Ipv7(A),Ipv8(A),Ipv9(A),Ipv10(A),Ipv11(A),Ipv12(A),Ipv13(A),Ipv14(A),Ipv15(A),Ipv16(A),Ppv1(W),Ppv2(W),Ppv3(W),Ppv4(W),Ppv5(W),Ppv6(W),Ppv7(W),Ppv8(W),Ppv9(W),Ppv10(W),Ppv11(W),Ppv12(W),Ppv13(W),Ppv14(W),Ppv15(W),Ppv16(W),Ppv(W),EpvToday(kWh),EpvTotal(kWh),TimeTotal(S),VacRS(V),VacST(V),VacTR(V),IacR(A),IacS(A),IacT(A),PacR(VA),PacS(VA),PacT(VA),VacR(V),VacS(V),VacT(V),Fac(Hz),Pac(W),PF,+BUS(V),-BUS(V),INVTemp(℃),AMTemp1(℃),BTTemp(℃),OUTTemp(℃),AMTemp2(℃),Vstr1(V),Vstr2(V),Vstr3(V),Vstr4(V),Vstr5(V),Vstr6(V),Vstr7(V),Vstr8(V),Vstr9(V),Vstr10(V),Vstr11(V),Vstr12(V),Vstr13(V),Vstr14(V),Vstr15(V),Vstr16(V),Vstr17(V),Vstr18(V),Vstr19(V),Vstr20(V),Vstr21(V),Vstr22(V),Vstr23(V),Vstr24(V),Vstr25(V),Vstr26(V),Vstr27(V),Vstr28(V),Vstr29(V),Vstr30(V),Vstr31(V),Vstr32(V),Istr1(A),Istr2(A),Istr3(A),Istr4(A),Istr5(A),Istr6(A),Istr7(A),Istr8(A),Istr9(A),Istr10(A),Istr11(A),Istr12(A),Istr13(A),Istr14(A),Istr15(A),Istr16(A),Istr17(A),Istr18(A),Istr19(A),Istr20(A),Istr21(A),Istr22(A),Istr23(A),Istr24(A),Istr25(A),Istr26(A),Istr27(A),Istr28(A),Istr29(A),Istr30(A),Istr31(A),Istr32(A),PIDStatus,Vpid1(V),Vpid2(V),Vpid3(V),Vpid4(V),Vpid5(V),Vpid6(V),Vpid7(V),Vpid8(V),Vpid9(V),Vpid10(V),Vpid11(V),Vpid12(V),Vpid13(V),Vpid14(V),Vpid15(V),Vpid16(V),Ipid1(mA),Ipid2(mA),Ipid3(mA),Ipid4(mA),Ipid5(mA),Ipid6(mA),Ipid7(mA),Ipid8(mA),Ipid9(mA),Ipid10(mA),Ipid11(mA),Ipid12(mA),Ipid13(mA),Ipid14(mA),Ipid15(mA),Ipid16(mA),PidFaultCode,FaultCode,FaultBit,Subcode(fault/warn),WarnCode,WarnBit,StrUnmatch,StrUnblance,StrBreak,WarnValue1,WarnValue2,WarnValue3,FaultValue,DerateMode,PV ISO(KΩ),R_DCI(mA),S_DCI(mA),T_DCI(mA),PID_BUS(V),GFCI(mA),SVG/APF Status,CT_I_R(A),CT_I_S(A),CT_I_T(A),CT_Q_R(Var),CT_Q_S(Var),CT_Q_T(Var),CT_HAR_I_R(A),CT_HAR_I_S(A),CT_HAR_I_T(A),COMP_Q_R(Var),COMP_Q_S(Var),COMP_Q_T(Var),COMP_HAR_I_R(A),COMP_HAR_I_S(A),COMP_HAR_I_T(A),Debug1,Debug2,Debug3,ReactPower(Var),ReactPowerMax(Var),ReactPower_Total(kWh),isAgain,AfciStatus,StrengthPv1,StrengthPv2,Pstr1(W),Pstr2(W),Pstr3(W),Pstr4(W),Pstr5(W),Pstr6(W),Pstr7(W),Pstr8(W),Pstr9(W),Pstr10(W),Pstr11(W),Pstr12(W),Pstr13(W),Pstr14(W),Pstr15(W),Pstr16(W),Pstr17(W),Pstr18(W),Pstr19(W),Pstr20(W),Pstr21(W),Pstr22(W),Pstr23(W),Pstr24(W),Pstr25(W),Pstr26(W),Pstr27(W),Pstr28(W),Pstr29(W),Pstr30(W),Pstr31(W),Pstr32(W),Total_String_Power(W),Conversion_Efficiency(%),String_Power_CV(%),Temp_Range(℃)
BUFUEX900B,,Operating,223.7,10565.1,600.3,603.4,650.4,635.5,617.6,601.8,0,0,0,0,0,0,0,0,0,0,21.2,21.3,8.2,9.3,10.1,10.8,0,0,0,0,0,0,0,0,0,0,12726.3,12852.4,5333.2,5910.1,6237.7,6499.4,0,0,0,0,0,0,0,0,0,0,49559.1,225.5,10619.7,1772842.0,392.7,391.2,390.8,70.9,71.8,71.5,16002.1,16377.5,16044.6,225.7,228.1,224.4,50.0,48494.5,1,339.2,336.4,58.8,52.1,55.9,0,52.3,597.6,597.6,601.3,601.3,648.9,648.9,629.3,629.3,616.2,616.2,601.4,601.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7,10.3,10.7,10.1,7.9,0,9.4,0,10.1,0,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0/0,0,0,0,0,2720,0,0,0,0,0,65530,25.9,64.3,62.7,4.0,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0，0，0，250，32998，0，5930，6800,0，0，12，0，0，6000，1，1474,0，0，0，0，0，0，0，0,2.2,29062.5,52.6,False,0,0,0,6394.32,6155.280000000001,6433.909999999999,6073.129999999999,5126.31,0.0,5915.42,0.0,6223.62,0.0,6555.26,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48877.25000000001,99.21691584530635,176.52797416468667,58.8
BUFUEX900B,,Operating,224.6,10566.0,602.7,608.3,656.3,629.7,613.3,605.6,0,0,0,0,0,0,0,0,0,0,21.2,20.9,8.0,9.5,10.3,10.7,0,0,0,0,0,0,0,0,0,0,12777.2,12713.4,5250.4,5982.1,6316.9,6479.9,0,0,0,0,0,0,0,0,0,0,49519.9,226.3,10620.5,1772906.5,392.8,391.3,390.8,71.1,71.8,71.6,16047.2,16384.7,16067.0,225.7,228.2,224.4,50.0,48503.6,1,340.8,340.2,58.7,52.1,56.0,0,52.3,604.1,604.1,607.1,607.1,655.7,655.7,628.6,628.6,612.4,612.4,604.9,604.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6,10.2,10.5,10.0,7.8,0,9.6,0,10.4,0,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0/0,0,0,0,0,2720,0,0,0,0,0,65530,0.9,15.5,14.5,4.1,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0，0，0，250，32998，0，5975，6781,0，0，12，0，0，6000，1，1474,0，0，0，0，0，0，0，0,3.7,29062.5,52.6,False,0,0,0,6403.46,6161.82,6374.55,6071.0,5114.46,0.0,6034.56,0.0,6368.96,0.0,6593.41,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49122.22,98.7406513793554,176.53981903800192,58.7
BUFUEX900B,,Operating,226.9,10568.3,607.9,604.7,658.0,629.4,624.5,600.9,0,0,0,0,0,0,0,0,0,0,20.7,21.1,7.7,9.4,9.7,10.7,0,0,0,0,0,0,0,0,0,0,12583.5,12759.1,5066.6,5916.3,6057.6,6429.6,0,0,0,0,0,0,0,0,0,0,48812.7,228.6,10622.8,1773079.5,392.4,390.8,390.2,70.2,70.9,70.7,15823.0,16165.2,15843.8,225.4,228.0,224.1,50.0,47824.8,1,341.7,341.4,58.4,52.0,55.7,0,52.1,606.4,606.4,604.6,604.6,660.7,660.7,629.4,629.4,622.1,622.1,605.5,605.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5,10.1,10.5,10.1,7.4,0,9.4,0,9.9,0,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0/0,0,0,0,0,2720,0,0,0,0,0,65530,60.7,57.7,14.0,4.1,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0，0，0，250，32998，0，6005，6861,0，0，12，0，0，6000，1，1474,0，0，0，0，0，0，0，0,0.5,29062.5,52.6,False,0,0,0,6367.2,6124.639999999999,6348.3,6106.46,4889.18,0.0,5916.36,0.0,6158.790000000001,0.0,6539.400000000001,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48450.33,98.70892520236706,176.70061472776104,58.4
BUFUEX900B,,Operating,228.7,10570.1,605.4,606.6,642.1,631.6,633.4,600.2,0,0,0,0,0,0,0,0,0,0,20.6,20.7,7.6,9.4,9.1,10.7,0,0,0,0,0,0,0,0,0,0,12471.2,12556.6,4879.9,5937.0,5763.9,6422.1,0,0,0,0,0,0,0,0,0,0,48030.7,230.4,10624.6,1773211.5,392.1,390.9,390.2,69.2,70.0,69.7,15583.8,15974.0,15612.8,225.2,228.2,224.0,50.0,47234.4,1,333.7,334.9,58.1,52.0,54.9,0,52.1,611.0,611.0,610.8,610.8,643.8,643.8,628.8,628.8,637.1,637.1,602.2,602.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4,9.9,10.4,9.8,7.4,0,9.4,0,9.1,0,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0/0,0,0,0,0,2720,0,0,0,0,0,65530,7.1,24.3,17.2,4.2,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0，0，0，250，32998，0，6050，6687,0，0，12，0，0，6000，1，1474,0，0，0，0，0，0，0，0,-2.0,29062.5,52.6,False,0,0,0,6354.400000000001,6048.900000000001,6352.32,5985.84,4764.12,0.0,5910.719999999999,0.0,5797.61,0.0,6503.760000000001,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47717.670000000006,98.9872305164942,176.82871835531714,58.1
BUFUEX900B,,Operating,229.5,10570.9,600.6,611.4,646.5,631.4,648.8,613.9,0,0,0,0,0,0,0,0,0,0,21.1,20.7,7.5,9.4,8.7,10.5,0,0,0,0,0,0,0,0,0,0,12672.6,12655.9,4848.7,5935.1,5644.5,6445.9,0,0,0,0,0,0,0,0,0,0,48202.7,231.3,10625.5,1773276.0,392.3,390.7,390.2,69.2,70.0,69.8,15590.7,15960.0,15628.2,225.3,228.0,223.9,50.0,47155.1,1,338.6,337.2,58.0,52.0,55.0,0,52.1,603.3,603.3,610.2,610.2,644.1,644.1,630.3,630.3,644.2,644.2,609.9,609.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6,10.2,10.4,9.9,7.3,0,9.5,0,8.9,0,10.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0/0,0,0,0,0,2720,0,0,0,0,0,65530,0.6,70.1,50.5,4.1,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0，0，0，250，32998，0，5945，6727,0，0，12，0，0，6000，1，1474,0，0，0，0，0，0，0，0,2.8,29062.5,52.6,False,0,0,0,6394.98,6153.659999999999,6346.080000000001,6040.9800000000005,4701.93,0.0,5987.849999999999,0.0,5733.380000000001,0.0,6525.929999999999,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47884.79,98.4761549544229,176.92858256835035,58.0
BUFUEX900B,,Operating,230.3,10571.7,603.1,611.5,646.3,625.7,640.5,614.8,0,0,0,0,0,0,0,0,0,0,21.1,20.7,7.6,9.5,9.0,10.5,0,0,0,0,0,0,0,0,0,0,12725.4,12658.0,4911.8,5944.1,5764.5,6455.4,0,0,0,0,0,0,0,0,0,0,48459.2,232.1,10626.3,1773336.0,392.2,390.7,390.3,69.6,70.4,70.2,15680.8,16051.2,15724.8,225.3,228.0,224.0,50.0,47466.0,1,335.6,335.8,58.0,52.0,55.3,0,52.1,603.1,603.1,612.0,612.0,644.4,644.4,627.0,627.0,640.5,640.5,605.7,605.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7,10.3,10.4,9.9,7.4,0,9.5,0,9.1,0,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0/0,0,0,0,0,2720,0,0,0,0,0,65530,6.2,31.8,1.6,4.1,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0，0，0，250，32998，0，5960，6701,0，0，12，0，0，6000，1，1474,0，0，0，0，0，0，0，0,0.8,29062.5,52.6,False,0,0,0,6453.17,6211.93,6364.8,6058.8,4768.56,0.0,5956.5,0.0,5828.55,0.0,6541.560000000001,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48183.87000000001,98.51014457742806,176.87314720933972,58.0
BUFUEX900B,,Operating,231.4,10572.8,595.7,615.8,637.7,631.1,644.0,608.1,0,0,0,0,0,0,0,0,0,0,21.2,20.4,7.4,9.5,8.9,10.6,0,0,0,0,0,0,0,0,0,0,12628.8,12562.3,4718.9,5995.4,5731.6,6445.8,0,0,0,0,0,0,0,0,0,0,48082.8,233.1,10627.3,1773419.5,392.4,390.9,390.4,69.5,70.2,70.0,15672.2,16012.6,15680.0,225.5,228.1,224.0,50.0,47400.8,1,335.7,334.7,58.1,52.0,55.3,0,52.1,598.8,598.8,605.7,605.7,636.4,636.4,624.8,624.8,643.3,643.3,606.0,606.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7,10.3,10.5,9.9,7.3,0,9.5,0,9.0,0,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0/0,0,0,0,0,2720,0,0,0,0,0,65530,10.0,24.3,18.1,4.1,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0，0，0，250，32998，0，5951，6714,0，0，12，0，0，6000，1，1474,0，0，0，0，0，0，0，0,4.2,29062.5,52.6,False,0,0,0,6407.159999999999,6167.64,6359.85,5996.43,4645.719999999999,0.0,5935.599999999999,0.0,5789.7,0.0,6544.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47846.9,99.06765119579325,176.99836370358216,58.1
BUFUEX900B,,Operating,233.2,10574.5,603.6,608.2,652.5,629.5,639.8,602.7,0,0,0,0,0,0,0,0,0,0,20.9,20.6,6.4,9.4,9.1,10.7,0,0,0,0,0,0,0,0,0,0,12615.2,12528.9,4176.0,5917.3,5822.1,6448.8,0,0,0,0,0,0,0,0,0,0,47508.3,235.0,10629.2,1773549.0,392.1,390.4,390.0,68.3,69.2,69.0,15374.3,15770.6,15442.2,225.1,227.9,223.8,50.0,46552.0,1,339.2,339.0,58.1,52.0,55.8,0,52.1,600.3,600.3,610.9,610.9,652.4,652.4,636.5,636.5,633.8,633.8,607.4,607.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6,10.2,10.3,9.8,6.2,0,9.2,0,9.2,0,10.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0/0,0,0,0,0,2720,0,0,0,0,0,65530,33.5,20.6,57.1,4.2,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0，0，0，250，32998，0，5942，6786,0，0，12，0，0，6000，1，1474,0，0，0，0，0，0，0，0,0.6,29062.5,52.6,False,0,0,0,6363.179999999999,6123.0599999999995,6292.27,5986.820000000001,4044.88,0.0,5855.799999999999,0.0,5830.959999999999,0.0,6499.179999999999,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46996.149999999994,99.05492258408403,177.76399193393593,58.1
BUFUEX900B,,Operating,234.1,10575.5,603.7,613.5,653.5,632.5,636.6,607.1,0,0,0,0,0,0,0,0,0,0,20.9,20.5,6.5,9.2,9.1,10.5,0,0,0,0,0,0,0,0,0,0,12617.3,12576.7,4247.7,5819.0,5793.0,6374.5,0,0,0,0,0,0,0,0,0,0,47428.2,235.9,10630.1,1773616.5,392.0,390.2,389.6,68.1,68.9,68.8,15329.3,15688.5,15390.5,225.1,227.7,223.7,50.0,46461.0,1,340.8,338.3,58.1,52.0,55.7,0,52.2,603.3,603.3,612.3,612.3,644.8,644.8,631.1,631.1,636.4,636.4,607.5,607.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5,10.2,10.3,9.8,6.3,0,9.3,0,9.1,0,10.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0/0,0,0,0,0,2720,0,0,0,0,0,65530,24.6,17.2,48.6,4.1,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0，0，0，250，32998，0，5968，6776,0，0，12，0，0，6000，1，1474,0，0，0，0，0，0，0，0,2.6,29062.5,52.6,False,0,0,0,6334.65,6153.659999999999,6306.69,6000.54,4062.24,0.0,5869.2300000000005,0.0,5791.24,0.0,6439.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46957.75,98.94213415250944,177.71418877203524,58.1
BUFUEX900B,,Operating,234.9,10576.3,602.7,609.5,640.9,627.4,633.8,603.7,0,0,0,0,0,0,0,0,0,0,20.8,20.5,6.9,9.4,9.3,10.7,0,0,0,0,0,0,0,0,0,0,12536.1,12494.7,4422.2,5897.5,5894.3,6459.5,0,0,0,0,0,0,0,0,0,0,47704.3,236.8,10631.0,1773681.5,396.5,394.6,394.1,68.0,68.8,68.5,15483.6,15837.7,15501.5,227.7,230.2,226.3,50.0,46770.5,1,332.5,333.3,58.0,52.0,55.4,0,52.2,603.8,603.8,611.7,611.7,640.6,640.6,629.6,629.6,634.1,634.1,604.5,604.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5,10.2,10.3,9.8,6.8,0,9.4,0,9.4,0,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0/0,0,0,0,0,2720,0,0,0,0,0,65530,10.4,64.8,54.2,4.0,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0，0，0，250，32998，0，5954，6637,0，0，12，0，0，6000，1，1474,0，0，0，0，0，0，0，0,-6.7,29062.5,52.6,False,0,0,0,6339.9,6158.759999999999,6300.510000000001,5994.660000000001,4356.08,0.0,5918.240000000001,0.0,5960.540000000001,0.0,6528.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47557.29,98.34559538611221,177.29812019488006,58.0
BUFUEX900B,,Operating,235.7,10577.1,597.6,608.5,631.5,628.1,631.1,605.6,0,0,0,0,0,0,0,0,0,0,20.8,20.5,7.3,9.4,9.5,10.6,0,0,0,0,0,0,0,0,0,0,12430.0,12474.2,4609.9,5904.1,5995.4,6419.3,0,0,0,0,0,0,0,0,0,0,47832.9,237.6,10631.8,1773746.0,396.6,394.8,394.3,68.2,68.9,68.7,15535.9,15874.5,15553.6,227.8,230.4,226.4,50.0,46920.3,1,328.3,328.9,57.8,52.0,55.1,0,52.2,597.1,597.1,611.0,611.0,629.0,629.0,629.1,629.1,628.9,628.9,604.0,604.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5,10.1,10.3,9.7,7.1,0,9.4,0,9.6,0,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0/0,0,0,0,0,2720,0,0,0,0,0,65530,30.1,36.6,50.4,4.1,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0，0，0，250，32998，0，5915，6570,0，0，12，0，0，6000，1，1474,0，0，0，0，0，0，0，0,-6.5,29062.5,52.6,False,0,0,0,6269.55,6030.71,6293.3,5926.7,4465.9,0.0,5913.540000000001,0.0,6037.44,0.0,6523.200000000001,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47460.34000000001,98.8621236173192,177.12474691691526,57.8
BUFUEX900B,,Operating,236.6,10578.0,602.5,612.1,628.5,628.6,628.6,606.8,0,0,0,0,0,0,0,0,0,0,20.8,20.5,7.3,9.4,9.4,10.5,0,0,0,0,0,0,0,0,0,0,12532.0,12548.0,4588.0,5908.8,5908.8,6371.4,0,0,0,0,0,0,0,0,0,0,47857.0,238.5,10632.7,1773815.5,396.4,394.5,394.2,68.2,68.9,68.6,15529.1,15867.6,15517.3,227.7,230.3,226.2,50.0,46878.1,1,329.0,329.4,57.7,52.0,54.9,0,52.2,598.2,598.2,612.7,612.7,629.2,629.2,624.4,624.4,630.4,630.4,607.1,607.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5,10.1,10.3,9.7,7.0,0,9.4,0,9.4,0,10.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0/0,0,0,0,0,2720,0,0,0,0,0,65530,2.1,22.4,16.2,4.1,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0，0，0，250，32998，0，5915，6570,0，0，12，0，0，6000，1，1474,0，0，0，0，0，0，0，0,-1.3,29062.5,52.6,False,0,0,0,6281.1,6041.820000000001,6310.810000000001,5943.19,4404.400000000001,0.0,5869.36,0.0,5925.76,0.0,6435.26,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47211.700000000004,99.29339549306633,177.17707689162944,57.7
BUFUEX900B,,Operating,238.2,10579.6,611.8,610.6,614.9,630.8,634.3,607.5,0,0,0,0,0,0,0,0,0,0,20.2,20.4,7.3,9.3,9.2,10.5,0,0,0,0,0,0,0,0,0,0,12358.3,12456.2,4488.7,5866.4,5835.5,6378.7,0,0,0,0,0,0,0,0,0,0,47383.8,240.1,10634.3,1773940.0,395.7,394.6,393.2,67.4,68.3,68.0,15299.8,15736.3,15361.2,227.0,230.4,225.9,50.0,46485.8,1,329.6,330.0,57.3,52.0,54.4,0,52.2,606.4,606.4,606.7,606.7,617.5,617.5,629.0,629.0,628.6,628.6,606.0,606.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3,9.8,10.2,9.7,6.9,0,9.4,0,9.4,0,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0/0,0,0,0,0,2720,0,0,0,0,0,65530,22.4,26.0,3.6,4.1,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0，0，0，250，32998，0，6026，6575,0，0，12，0，0，6000，1，1474,0，0，0，0，0，0，0，0,-0.9,29062.5,52.6,False,0,0,0,6245.92,5942.72,6188.34,5884.99,4260.75,0.0,5912.6,0.0,5908.84,0.0,6544.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46888.96000000001,99.14018139877702,177.37793373508111,57.3
BUFUEX900B,,Operating,239.1,10580.5,600.1,614.0,606.3,624.8,638.1,595.0,0,0,0,0,0,0,0,0,0,0,20.8,20.2,7.3,9.4,8.8,10.7,0,0,0,0,0,0,0,0,0,0,12482.0,12402.8,4425.9,5873.1,5615.2,6366.5,0,0,0,0,0,0,0,0,0,0,47165.5,241.0,10635.2,1774004.5,395.4,394.4,393.1,67.2,68.1,67.9,15240.9,15683.4,15331.8,226.8,230.3,225.8,50.0,46260.5,1,333.7,334.2,57.3,52.0,54.9,0,52.2,600.1,600.1,614.0,614.0,609.9,609.9,624.1,624.1,639.9,639.9,596.1,596.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5,10.1,10.1,9.6,7.1,0,9.4,0,8.9,0,10.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0/0,0,0,0,0,2720,0,0,0,0,0,65530,5.9,28.8,22.8,4.2,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0，0，0，250，32998，0，5963，6704,0，0，12，0，0，6000，1，1474,0，0，0，0，0，0，0，0,1.2,29062.5,52.6,False,0,0,0,6301.05,6061.01,6201.4,5894.4,4330.29,0.0,5866.540000000001,0.0,5695.11,0.0,6378.2699999999995,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46728.07,98.99938088604986,177.25520909997107,57.3
BUFUEX900B,,Operating,239.9,10581.3,596.4,607.1,605.8,622.8,634.3,602.7,0,0,0,0,0,0,0,0,0,0,20.9,20.5,7.0,9.4,8.8,10.7,0,0,0,0,0,0,0,0,0,0,12464.7,12445.5,4240.6,5854.3,5581.8,6448.8,0,0,0,0,0,0,0,0,0,0,47035.7,241.9,10636.1,1774069.5,395.9,393.9,393.5,67.1,67.8,67.6,15251.8,15607.5,15257.3,227.3,230.2,225.7,50.0,46298.9,1,333.5,333.9,57.3,52.0,55.0,0,52.1,600.0,600.0,606.9,606.9,614.7,614.7,629.1,629.1,644.9,644.9,598.0,598.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6,10.2,10.3,9.9,6.9,0,9.4,0,8.8,0,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0/0,0,0,0,0,2720,0,0,0,0,0,65530,68.6,54.6,14.0,4.1,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0，0，0，250，32998，0，5924，6685,0，0，12，0，0，6000，1，1474,0，0，0，0，0，0，0，0,1.4,29062.5,52.6,False,0,0,0,6360.0,6120.0,6251.070000000001,6008.31,4241.43,0.0,5913.540000000001,0.0,5675.12,0.0,6458.400000000001,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47027.87000000001,98.44991916495472,177.4575877383149,57.3
